[OTIMIZACAO][PARAMETROS][TAMANHO_POPULACAO_INICIAL]=1000
[OTIMIZACAO][PARAMETROS][QUANTIDADE_DESCENDENTES]=700
[OTIMIZACAO][PARAMETROS][QUANTIDADE_GERACOES_TERMINO_OTIMIZACAO]=100

[OTIMIZACAO][INICIO]=2024-02-01 15:47:28.442715

==========================================================
n_gen  |  n_eval  | n_nds  |      eps      |   indicator  
    41 |    29000 |     71 |  0.0053108222 |             f
    42 |    29700 |     74 |  0.0080783509 |             f
    43 |    30400 |     77 |  0.0099575236 |         ideal
    44 |    31100 |     73 |  0.0023133626 |             f
    45 |    31800 |     79 |  0.0062847624 |             f
    46 |    32500 |     80 |  0.0073606520 |         ideal
    47 |    33200 |     84 |  0.0034852803 |             f
    48 |    33900 |     89 |  0.0022435007 |             f
    49 |    34600 |     79 |  0.0050157381 |         ideal
    50 |    35300 |     82 |  0.0060041648 |         ideal
    51 |    36000 |     88 |  0.0031739990 |             f
    52 |    36700 |     85 |  0.0595480733 |         nadir
    53 |    37400 |     88 |  0.0020091528 |             f
    54 |    38100 |     91 |  0.0047967367 |             f
    55 |    38800 |     95 |  0.0043618741 |             f
    56 |    39500 |     97 |  0.0011674013 |             f
    57 |    40200 |    101 |  0.0044115842 |             f
    58 |    40900 |    103 |  0.0005575399 |             f
    59 |    41600 |     99 |  0.0035451761 |             f
    60 |    42300 |    101 |  0.0021274875 |             f
    61 |    43000 |    100 |  0.0047438196 |             f
    62 |    43700 |    105 |  0.0022894266 |             f
    63 |    44400 |     98 |  0.0036485156 |             f
    64 |    45100 |     96 |  0.0017552309 |             f
    65 |    45800 |    100 |  0.0069120367 |             f
    66 |    46500 |    102 |  0.0044709934 |             f
    67 |    47200 |    102 |  0.0005864992 |             f
    68 |    47900 |    103 |  0.0039946502 |         nadir
    69 |    48600 |    106 |  0.0008382433 |             f
    70 |    49300 |    107 |  0.1498454759 |         nadir
    71 |    50000 |    113 |  0.0153689545 |         nadir
    72 |    50700 |    118 |  0.0037290255 |             f
    73 |    51400 |    121 |  0.0009433672 |             f
    74 |    52100 |    124 |  0.0024641424 |             f
    75 |    52800 |    125 |  0.0034949028 |             f
    76 |    53500 |    129 |  0.0010726481 |             f
    77 |    54200 |    137 |  0.0124221701 |         ideal
    78 |    54900 |    139 |  0.0171788112 |         ideal
    79 |    55600 |    145 |  0.0036906641 |         ideal
    80 |    56300 |    141 |  0.0011588583 |             f
    81 |    57000 |    142 |  0.0468045465 |         nadir
    82 |    57700 |    147 |  0.0011448010 |             f
    83 |    58400 |    154 |  0.0029216339 |             f
    84 |    59100 |    153 |  0.0016510561 |             f
    85 |    59800 |    154 |  0.0031211669 |             f
    86 |    60500 |    156 |  0.0012995177 |             f
    87 |    61200 |    158 |  0.0028280121 |             f
    88 |    61900 |    163 |  0.0013338017 |             f
    89 |    62600 |    166 |  0.0071131336 |         ideal
    90 |    63300 |    158 |  0.0021929498 |             f
    91 |    64000 |    154 |  0.0034176805 |             f
    92 |    64700 |    155 |  0.0015173183 |             f
    93 |    65400 |    142 |  0.0046681542 |         ideal
    94 |    66100 |    146 |  0.0015682553 |             f
    95 |    66800 |    141 |  0.0033083994 |             f
    96 |    67500 |    142 |  0.0013548441 |             f
    97 |    68200 |    142 |  0.0013548441 |             f
    98 |    68900 |    147 |  0.0022711592 |             f
    99 |    69600 |    151 |  0.0123618750 |         ideal
   100 |    70300 |    151 |  0.0021438856 |             f


[OTIMIZACAO][FIM]=2024-02-01 15:47:28.442734
