F_SATISFACAO;F_ATIVIDADE;F_COMUNICACAO;Dev_10;Dev_19;Dev_21;Dev_26;Dev_30;Dev_32;Dev_34;Dev_46;Dev_51;Dev_79;Dev_88;Dev_89;Dev_98;Dev_107;Dev_121;Dev_131;Dev_156;Dev_166;Dev_171;Dev_227;Dev_232;Dev_275;Dev_276;Dev_280;Dev_292;Dev_310;Dev_322;Dev_329;Dev_343;Dev_346;Dev_430;Dev_459;Dev_488
1.054583014509328;0.4594046226568099;0.8519025292890505;install-scripts;INDEFINIDO;aspnetcore;installer;EntityFramework.Docs;arcade;dotnet-api-docs;maui;fsharp;interactive;project-system;orleans;aspire;INDEFINIDO;docfx;csharplang;INDEFINIDO;sdk;core;tye;maintenance-packages;roslyn;INDEFINIDO;docs;razor;INDEFINIDO;runtime;INDEFINIDO;efcore;winforms;AspNetCore.Docs;msbuild;eShop
1.0219234113453737;0.47403012554854895;0.9017252897359049;INDEFINIDO;INDEFINIDO;core;maintenance-packages;sdk;razor;csharplang;aspnetcore;aspire;AspNetCore.Docs;tye;INDEFINIDO;installer;maui;INDEFINIDO;fsharp;eShop;EntityFramework.Docs;INDEFINIDO;INDEFINIDO;arcade;winforms;roslyn;dotnet-api-docs;install-scripts;runtime;orleans;msbuild;docfx;efcore;docs;interactive;project-system
1.0255709657876586;0.4669246349901204;0.8751487638955127;arcade;aspire;eShop;csharplang;dotnet-api-docs;fsharp;docfx;msbuild;core;install-scripts;sdk;tye;INDEFINIDO;aspnetcore;INDEFINIDO;interactive;roslyn;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;docs;project-system;efcore;runtime;installer;maintenance-packages;INDEFINIDO;winforms;orleans;razor;EntityFramework.Docs;maui;INDEFINIDO
1.0237074147097032;0.4510622916668982;0.8891152488316111;efcore;core;csharplang;msbuild;docfx;INDEFINIDO;project-system;maintenance-packages;orleans;dotnet-api-docs;tye;interactive;INDEFINIDO;installer;fsharp;EntityFramework.Docs;aspire;razor;INDEFINIDO;arcade;INDEFINIDO;sdk;docs;roslyn;maui;runtime;install-scripts;INDEFINIDO;eShop;aspnetcore;INDEFINIDO;AspNetCore.Docs;winforms
1.0377368915081333;0.4593139644828695;0.8611375274572052;orleans;efcore;interactive;maintenance-packages;eShop;csharplang;msbuild;INDEFINIDO;docfx;INDEFINIDO;EntityFramework.Docs;razor;AspNetCore.Docs;installer;INDEFINIDO;dotnet-api-docs;aspnetcore;sdk;install-scripts;core;runtime;maui;INDEFINIDO;docs;project-system;aspire;roslyn;arcade;fsharp;INDEFINIDO;tye;INDEFINIDO;winforms
1.022639866688334;0.4620833889268975;0.8908988304924645;INDEFINIDO;eShop;msbuild;INDEFINIDO;install-scripts;dotnet-api-docs;project-system;aspnetcore;installer;AspNetCore.Docs;razor;EntityFramework.Docs;INDEFINIDO;docfx;core;winforms;sdk;orleans;arcade;roslyn;docs;INDEFINIDO;aspire;maintenance-packages;maui;runtime;INDEFINIDO;interactive;tye;efcore;csharplang;fsharp;INDEFINIDO
1.0271641009775605;0.4566722824764886;0.8703136027635551;efcore;winforms;sdk;csharplang;EntityFramework.Docs;install-scripts;dotnet-api-docs;razor;installer;INDEFINIDO;interactive;tye;INDEFINIDO;maintenance-packages;project-system;orleans;aspire;docfx;INDEFINIDO;fsharp;arcade;INDEFINIDO;AspNetCore.Docs;runtime;msbuild;docs;maui;core;INDEFINIDO;INDEFINIDO;aspnetcore;eShop;roslyn
1.0360372383654997;0.4438116127786487;0.881690799606498;EntityFramework.Docs;razor;orleans;msbuild;docfx;fsharp;dotnet-api-docs;csharplang;core;installer;install-scripts;sdk;maui;INDEFINIDO;winforms;INDEFINIDO;efcore;maintenance-packages;INDEFINIDO;eShop;arcade;INDEFINIDO;INDEFINIDO;runtime;INDEFINIDO;project-system;interactive;AspNetCore.Docs;aspnetcore;tye;docs;aspire;roslyn
1.0372120135166205;0.4733069698888561;0.8568268264385615;INDEFINIDO;aspire;eShop;csharplang;aspnetcore;INDEFINIDO;tye;sdk;install-scripts;core;msbuild;maui;runtime;INDEFINIDO;winforms;dotnet-api-docs;fsharp;docfx;project-system;docs;AspNetCore.Docs;INDEFINIDO;INDEFINIDO;roslyn;interactive;INDEFINIDO;maintenance-packages;installer;orleans;arcade;efcore;EntityFramework.Docs;razor
1.0371972021804134;0.46053253897731433;0.8636509979244934;orleans;winforms;maintenance-packages;maui;INDEFINIDO;interactive;dotnet-api-docs;INDEFINIDO;project-system;INDEFINIDO;msbuild;INDEFINIDO;fsharp;csharplang;efcore;tye;installer;razor;EntityFramework.Docs;arcade;INDEFINIDO;sdk;AspNetCore.Docs;runtime;install-scripts;INDEFINIDO;eShop;aspnetcore;docfx;core;aspire;docs;roslyn
1.0436550858406994;0.45305773200498173;0.8557139758692317;dotnet-api-docs;msbuild;EntityFramework.Docs;razor;maintenance-packages;arcade;tye;INDEFINIDO;orleans;core;INDEFINIDO;fsharp;docs;docfx;interactive;project-system;INDEFINIDO;install-scripts;csharplang;INDEFINIDO;eShop;runtime;aspnetcore;roslyn;efcore;maui;AspNetCore.Docs;winforms;INDEFINIDO;sdk;INDEFINIDO;installer;aspire
1.0287249719333955;0.4464047161143156;0.8881695931433592;EntityFramework.Docs;razor;orleans;msbuild;docfx;fsharp;dotnet-api-docs;csharplang;core;installer;INDEFINIDO;maui;sdk;install-scripts;AspNetCore.Docs;INDEFINIDO;INDEFINIDO;winforms;tye;maintenance-packages;arcade;efcore;aspnetcore;runtime;eShop;INDEFINIDO;project-system;aspire;interactive;roslyn;docs;INDEFINIDO;INDEFINIDO
1.0236384912678709;0.44655238133798386;0.9046004975876265;EntityFramework.Docs;razor;orleans;msbuild;docfx;fsharp;dotnet-api-docs;csharplang;core;winforms;install-scripts;sdk;maui;INDEFINIDO;installer;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;tye;maintenance-packages;arcade;efcore;aspnetcore;eShop;INDEFINIDO;runtime;project-system;aspire;interactive;roslyn;docs;INDEFINIDO;INDEFINIDO
1.0453788672756883;0.4433022138004721;0.8809041683728605;EntityFramework.Docs;core;csharplang;dotnet-api-docs;fsharp;docfx;msbuild;orleans;razor;installer;INDEFINIDO;maui;sdk;install-scripts;winforms;INDEFINIDO;INDEFINIDO;AspNetCore.Docs;tye;maintenance-packages;arcade;efcore;aspnetcore;eShop;INDEFINIDO;INDEFINIDO;runtime;INDEFINIDO;project-system;interactive;docs;aspire;roslyn
